periodicity,periodicity_label.value,seasonadj,seasonadj_label.value,geo_level,geo_level_label.value,geography,geography_label.value,ind_level,industry,industry_label.value,ownercode,ownercode_label.value,sex,sex_label.value,agegrp,agegrp_label.value,race,race_label.value,ethnicity,ethnicity_label.value,education,education_label.value,firmage,firmage_label.value,firmsize,firmsize_label.value,year,quarter,EarnS,EmpTotal,sEarnS,sEmpTotal
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,811,Repair and Maintenance,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,2,4326,39924,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,812,Personal and Laundry Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,2,3342,54247,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,2,5389,45480,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,814,Private Households,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,2,3244,14653,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,111,Crop Production,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,4176,4089,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,112,Animal Production and Aquaculture,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,4228,285,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,113,Forestry and Logging,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,2138,7,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,114,"Fishing, Hunting and Trapping",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,5999,93,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,115,Support Activities for Agriculture and Forestry,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,4243,1189,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,211,Oil and Gas Extraction,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,7793,231,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,212,Mining (except Oil and Gas),A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,8526,464,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,213,Support Activities for Mining,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,6540,1084,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,221,Utilities,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,9783,12820,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,236,Construction of Buildings,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,6227,45883,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,237,Heavy and Civil Engineering Construction,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,9092,19388,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,238,Specialty Trade Contractors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,8626,118720,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,311,Food Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,4825,43455,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,312,Beverage and Tobacco Product Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,5901,8328,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,313,Textile Mills,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,4311,3700,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,314,Textile Product Mills,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,4765,4816,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,315,Apparel Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,4345,23963,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,316,Leather and Allied Product Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,4105,2070,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,321,Wood Product Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,4392,2906,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,322,Paper Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,6270,6974,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,323,Printing and Related Support Activities,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,4676,10893,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,324,Petroleum and Coal Products Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,13608,6505,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,325,Chemical Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,7445,21120,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,326,Plastics and Rubber Products Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,5457,12457,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,327,Nonmetallic Mineral Product Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,5540,7077,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,331,Primary Metal Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,5734,5962,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,332,Fabricated Metal Product Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,5974,39463,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,333,Machinery Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,5763,13272,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,334,Computer and Electronic Product Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,8460,44069,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,335,"Electrical Equipment, Appliance, and Component Manufacturing",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,6444,7995,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,336,Transportation Equipment Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,8532,50198,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,337,Furniture and Related Product Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,4622,12419,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,339,Miscellaneous Manufacturing,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,7013,19146,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,423,"Merchant Wholesalers, Durable Goods",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,6888,108130,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,424,"Merchant Wholesalers, Nondurable Goods",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,5841,115368,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,425,Wholesale Electronic Markets and Agents and Brokers,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,7896,13690,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,441,Motor Vehicle and Parts Dealers,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,7202,47328,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,442,Furniture and Home Furnishings Stores,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,4286,15235,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,443,Electronics and Appliance Stores,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,5980,15946,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,444,Building Material and Garden Equipment and Supplies Dealers,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,3762,33136,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,445,Food and Beverage Stores,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,3504,116770,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,446,Health and Personal Care Stores,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,4533,40181,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,447,Gasoline Stations,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,3202,14001,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,448,Clothing and Clothing Accessories Stores,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,3775,64615,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,451,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,3076,14225,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,452,General Merchandise Stores,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,2955,86114,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,453,Miscellaneous Store Retailers,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,3858,30727,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,454,Nonstore Retailers,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,7814,23745,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,481,Air Transportation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,7491,28042,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,483,Water Transportation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,6577,2882,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,484,Truck Transportation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,4986,39692,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,485,Transit and Ground Passenger Transportation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,3714,12087,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,486,Pipeline Transportation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,9821,580,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,487,Scenic and Sightseeing Transportation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,3360,694,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,488,Support Activities for Transportation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,7719,62996,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,491,Postal Service,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,4120,287,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,492,Couriers and Messengers,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,3521,60474,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,493,Warehousing and Storage,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,5103,25261,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,511,Publishing Industries (except Internet),A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,13824,23860,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,512,Motion Picture and Sound Recording Industries,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,3934,424949,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,515,Broadcasting (except Internet),A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,12625,24227,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,517,Telecommunications,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,8535,18382,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,518,"Data Processing, Hosting, and Related Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,13364,11446,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,519,Other Information Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,23839,23261,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,521,Monetary Authorities-Central Bank,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,11259,432,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,522,Credit Intermediation and Related Activities,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,8898,65438,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,25028,28449,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,524,Insurance Carriers and Related Activities,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,8485,61247,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,525,"Funds, Trusts, and Other Financial Vehicles",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,9329,1686,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,531,Real Estate,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,6090,80280,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,532,Rental and Leasing Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,5747,21368,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,533,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,10477,750,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,541,"Professional, Scientific, and Technical Services",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,9303,400506,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,551,Management of Companies and Enterprises,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,9051,81053,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,561,Administrative and Support Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,4528,379659,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,562,Waste Management and Remediation Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,6127,13966,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,611,Educational Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,6258,127665,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,621,Ambulatory Health Care Services,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,5600,294277,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,622,Hospitals,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,7447,129528,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,623,Nursing and Residential Care Facilities,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,3743,98555,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,624,Social Assistance,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,2112,306309,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,711,"Performing Arts, Spectator Sports, and Related Industries",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,10674,66477,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,712,"Museums, Historical Sites, and Similar Institutions",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,5556,5256,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,713,"Amusement, Gambling, and Recreation Industries",A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,3443,45850,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,721,Accommodation,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,3982,43983,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,722,Food Services and Drinking Places,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,2792,460642,1,1
Q,Quarterly data,U,Not seasonally adjusted,C,Counties,06037,"Los Angeles, CA",3,811,Repair and Maintenance,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2021,3,4323,40932,1,1
